27	1	1	0	0	0	0	1222	2121	2112	2211	1111	4	1	NA	NA	Failed to respond	6.01658897988	9.53324933756	3.5	9.5332529693	11.5331437375	2	13.529303864	16.5283593306	3	11.5406891099	13.5292982767	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	1	0	1	2121	1222	1112	2212	1211	3	1	['1']	0.433817426518	Incorrect	16.5447167168	20.0498585714	3.5	20.0498624825	22.0497647047	2	24.0504508255	25.0497420762	1	22.054566153	24.0504449588	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	2	0	2	1211	1122	2222	2112	2121	1	1	NA	NA	Failed to respond	25.066960745	28.5831551217	3.5	28.5831587534	31.5830570645	3	33.5837378773	36.5830341566	3	31.5874919857	33.5837320106	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	3	0	3	2111	1212	2222	1221	1122	2	1	NA	NA	Failed to respond	36.5988043173	40.0997808381	3.5	40.0997841905	42.0996771936	2	44.1003613588	46.0996531682	2	42.104078591	44.1003554921	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	4	0	4	1221	2111	2122	1112	2212	3	1	['2']	1.98304980102	Incorrect	46.1167947323	49.6330650963	3.5	49.6330684486	51.6329617312	2	53.6336822138	56.6329404994	3	51.6363261252	53.6336774646	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	5	0	5	2211	1121	1112	1222	2122	4	1	['2']	2.73436065198	Incorrect	56.6487849713	60.1496871809	3.5	60.1496905333	62.1495852126	2	64.1502732889	66.1495673333	2	62.1528188639	64.150267981	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	6	0	6	2212	1111	2121	1221	1122	2	1	['3']	3.2489657205	Incorrect	66.1674819006	69.6829840105	3.5	69.6829873629	72.6828750581	3	74.6835639725	77.6828549439	3	72.686378576	74.6835581058	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	7	0	7	1122	1211	2221	2111	2212	1	1	NA	NA	Failed to respond	77.6987457903	81.1996019047	3.5	81.1996052571	82.1995016126	1	84.2001933207	87.199481219	3	82.2040304005	84.2001880127	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	8	0	8	2112	1211	1222	2221	1121	3	1	['4']	2.94964946662	Incorrect	87.2166887132	90.722435114	3.5	90.7224387457	92.7221691584	2	94.7227256537	96.7218448155	2	92.7255394191	94.7227200664	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	9	0	9	2221	1111	2112	1122	1212	2	1	NA	NA	Failed to respond	96.7376306207	100.238331687	3.5	100.238335599	103.237986113	3	105.238547357	106.237749491	1	103.242401758	105.23854177	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	10	0	10	2122	1212	1221	1111	2211	4	1	['1']	3.08206685487	Incorrect	106.255495321	109.770893507	3.5	109.77089658	112.770554917	3	114.771087387	117.770140339	3	112.773827679	114.77108152	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	11	0	11	1121	1212	2222	2112	2211	1	1	['2']	2.49824991724	Incorrect	117.788427021	121.303285194	3.5	121.303288546	123.303035721	2	125.303584673	126.302783734	1	123.306579468	125.303579086	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	12	0	12	1111	1222	2122	2221	2212	1	1	['4']	1.84770746003	Incorrect	126.32179006	129.835945071	3.5	129.835948982	130.835751751	1	132.836321935	135.835344436	3	130.839004119	132.836316068	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	13	0	13	2222	1121	1112	2111	1211	3	1	['3']	2.26620953222	Correct	135.85247315	139.368489291	3.5	139.368492644	142.368158523	3	144.368706917	146.367834459	2	142.37160952	144.36870105	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	14	0	14	1212	2111	2221	2122	1121	4	1	['4']	2.11318561437	Correct	146.387992887	149.900970375	3.5	149.900974006	150.900802756	1	152.901343327	155.900396838	3	150.903924661	152.90133774	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	15	0	15	1112	2222	1221	2211	2121	2	1	['2']	1.29939475548	Correct	155.917700993	159.433542252	3.5	159.433545884	161.433274061	2	163.433816309	165.432950277	2	161.436571687	163.433810163	2.0	238.884586728	0	[0, 1, 2, 3]	['1222', '2121', '1211', '2111', '1221', '2211', '2212', '1122', '2112', '2221', '2122', '1121', '1111', '2222', '1212', '1112']	
27	1	1	0	0	0	16	1122	2221	2111	1211	2212	3	1	['3']	1.94884740938	Correct	165.450836908	168.966095691	3.5	168.966099323	169.965916618	1	171.966517532	173.96580124	2	169.969210612	171.966511666	2.0	238.884586728	0	[0, 1, 2, 3]	['1122', '2222', '1211', '1222', '2111', '1121', '2212', '2211', '1212', '2112', '2121', '2221', '1221', '2122', '1112', '1111']	
27	1	1	1	0	1	0	2222	1211	1112	2111	1121	1	2	['3']	1.50094439377	Incorrect	173.981756899	177.48258396	3.5	177.482587591	178.482457687	1	180.483179287	183.482465509	3	178.485872366	180.48317342	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	1	1	1	1222	1111	2211	2121	2112	2	2	['3']	1.03135733732	Incorrect	183.501297232	187.015846707	3.5	187.015850059	189.015745856	2	191.016430301	193.015728815	2	189.019055494	191.016424434	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	2	1	2	2112	1222	1211	2221	1121	4	2	['1']	2.06550469403	Incorrect	193.033764347	196.549144095	3.5	196.549147727	199.549035981	3	201.549758419	202.549024247	1	199.552351486	201.549752552	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	3	1	3	1112	1221	2222	2121	2211	3	2	['3']	1.73343064552	Correct	202.565787551	206.082449585	3.5	206.082453217	207.082340353	1	209.083025077	210.082328061	1	207.085722627	209.083019211	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	4	1	4	2122	1221	2211	1212	1111	4	2	['4']	2.0487992189	Correct	210.100400749	213.615746694	3.5	213.615750326	216.615638859	3	218.616336713	219.61562517	1	216.618842339	218.616330847	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	5	1	5	2212	1221	1122	2121	1111	1	2	['1']	1.95037078735	Correct	219.632161629	223.13237241	3.5	223.132375763	226.132266252	3	228.132954887	231.132246137	3	226.13543509	228.132949299	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	1	6	1	6	1211	1122	2222	2121	2112	2	2	['2']	1.34875074905	Correct	231.150375537	234.665663932	3.5	234.665667005	237.665563081	3	239.666260656	241.665552745	2	237.668786396	239.666255069	2.0	238.884586728	0	[0, 1, 2, 3]	['2222', '1222', '2112', '1112', '2122', '2212', '1211', '2121', '1212', '1122', '2221', '2211', '1221', '1111', '1121', '2111']	
27	1	1	2	0	2	0	2111	1122	1212	2222	1221	2	3	['1']	1.81624536079	Incorrect	241.682839579	245.198956013	3.5	245.198959644	246.198856	1	248.199552178	249.198841473	1	246.202224584	248.19954659	2.0	238.884586728	0	[0, 1, 2, 3]	['2111', '2122', '1111', '2212', '2222', '1212', '1211', '1222', '2121', '1121', '1112', '1122', '2221', '2211', '1221', '2112']	
27	1	1	2	1	2	1	2122	1212	1111	2211	1221	4	3	['4']	2.58237150252	Correct	249.216680053	252.732261503	3.5	252.732264855	254.732164563	2	256.732853757	258.732141096	2	254.735375585	256.73284789	2.0	238.884586728	0	[0, 1, 2, 3]	['2111', '2122', '1111', '2212', '2222', '1212', '1211', '1222', '2121', '1121', '1112', '1122', '2221', '2211', '1221', '2112']	
27	1	1	2	2	2	2	1111	2221	1222	2212	2122	3	3	['3']	1.20035339687	Correct	258.748662749	262.248893644	3.5	262.248896997	263.248797822	1	265.249540375	267.248781619	2	263.252011359	265.249534229	2.0	238.884586728	0	[0, 1, 2, 3]	['2111', '2122', '1111', '2212', '2222', '1212', '1211', '1222', '2121', '1121', '1112', '1122', '2221', '2211', '1221', '2112']	
27	1	1	2	3	2	3	2212	1111	1122	1221	2121	1	3	['1']	1.89776074892	Correct	267.267881253	270.782199134	3.5	270.782203045	271.782091579	1	273.782794182	274.782086829	1	271.785563528	273.782788874	2.0	238.884586728	0	[0, 1, 2, 3]	['2111', '2122', '1111', '2212', '2222', '1212', '1211', '1222', '2121', '1121', '1112', '1122', '2221', '2211', '1221', '2112']	
27	1	1	2	4	2	4	2222	1211	1121	2111	1112	2	3	['2']	1.43394314082	Correct	274.798343365	278.298836863	3.5	278.298840774	279.298735454	1	281.299455936	283.298715898	2	279.301948432	281.29944979	2.0	238.884586728	0	[0, 1, 2, 3]	['2111', '2122', '1111', '2212', '2222', '1212', '1211', '1222', '2121', '1121', '1112', '1122', '2221', '2211', '1221', '2112']	
27	1	1	3	0	3	0	2221	1212	1122	1111	2112	3	4	['2']	0.815626287698	Incorrect	283.316475977	286.832131458	3.5	286.832135369	289.832019991	3	291.832722595	292.832017756	1	289.835385503	291.832717007	2.0	238.884586728	0	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	1	3	1	2211	1112	1222	2122	1121	4	4	['4']	2.48288762957	Correct	292.850212527	296.355808071	3.5	296.355811982	297.355628998	1	299.35617795	301.355306331	2	297.358955398	299.356172363	2.0	238.884586728	0	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	2	3	2	1221	2111	1112	2122	2212	1	4	['1']	1.66456407169	Correct	301.374156771	304.888441408	3.5	304.888444481	307.888113713	3	309.88866937	310.887868989	1	307.891421396	309.888663503	2.0	238.884586728	0	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	3	3	3	1112	2222	2211	2121	1221	1	4	['2']	3.01971060568	Incorrect	6.01648086559	9.51951993899	3.5	9.51952329137	12.5191816278	3	14.5197235962	17.5187852087	3	12.5235735268	14.5197177295	2.0	17.6035627433	1	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	4	3	4	2121	1112	2212	1222	1211	4	4	['4']	1.85010189842	Correct	17.5354043601	21.0519219621	3.5	21.0519258733	24.0515909145	3	26.0521334415	28.05125847	2	24.0546798546	26.0521278542	2.0	17.6035627433	1	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	5	3	5	2122	2211	1221	1212	1111	3	4	['3']	1.40035619052	Correct	28.0688833357	31.584411706	3.5	31.5844150583	34.5840728361	3	36.5846011155	37.5838205694	1	34.5872140174	36.5845952488	2.0	17.6035627433	1	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	6	3	6	1212	1121	2122	2111	2221	2	4	['2']	2.21433310659	Correct	37.6028699178	41.1169732466	3.5	41.1169768783	44.1166357735	3	46.1171660085	48.1163044465	2	44.1198554565	46.1171601419	2.0	17.6035627433	1	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	3	7	3	7	1122	2111	2212	1211	2221	2	4	['2']	1.33389802335	Correct	48.1325975787	51.6330346455	3.5	51.6330385566	53.6329301629	2	55.6336288551	57.6329142391	2	53.6360249697	55.6336232678	2.0	17.6035627433	1	[0, 1, 2, 3]	['2221', '2211', '1221', '1112', '2121', '2122', '1212', '1122', '1211', '2112', '1111', '1222', '2222', '1121', '2212', '2111']	
27	1	1	0	0	4	0	2212	1122	2121	1111	1221	4	2	['3']	1.88133687382	Incorrect	57.6517870288	61.1663390179	3.5	61.1663429291	64.1662328592	3	66.1669309926	68.1662149798	2	64.1695888723	66.1669254053	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	1	4	1	1111	1222	2221	2122	2212	3	2	['2']	1.54849624743	Incorrect	68.1845863092	71.6996232761	3.5	71.6996271873	72.6995246603	1	74.7002174857	76.6995087364	2	72.7031474671	74.7002118984	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	2	4	2	2112	1121	1222	2221	1211	1	2	['4']	2.49811749817	Incorrect	76.7182555325	80.2329231788	3.5	80.2329265312	83.2328167407	3	85.2335453249	86.2328061248	1	83.2361073824	85.2335394582	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	3	4	3	2111	1221	2222	1212	1122	4	2	['2']	2.26693085294	Incorrect	86.2494129841	89.7495530857	3.5	89.749556438	90.7494620126	1	92.7501520445	94.7494382666	2	90.7527945591	92.7501464572	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	4	4	4	2211	1222	1112	2122	1121	1	2	['1']	1.69699389168	Correct	94.769313139	98.2828555026	3.5	98.2828594137	99.2827554899	1	101.283445522	103.282739845	2	99.2858606331	101.283439376	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	5	4	5	2222	1112	1211	2111	1121	2	2	['2']	1.70000656508	Correct	103.299603721	106.816163227	3.5	106.816166859	107.816063494	1	109.816778389	112.816044777	3	107.81927731	109.816772523	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	6	4	6	1122	1211	2212	2111	2221	3	2	['3']	1.41562740516	Correct	112.833935039	116.349450279	3.5	116.349453632	119.349343003	3	121.350028565	122.34933127	1	119.352454013	121.350022698	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	0	7	4	7	1211	2112	2222	1122	2121	2	2	['2']	1.63234684855	Correct	122.367304504	125.882747947	3.5	125.882751858	126.882647376	1	128.883339922	130.882631731	2	126.885753078	128.883333776	2.0	17.6035627433	1	[1, 2, 3, 0]	['2212', '1111', '2112', '2111', '2211', '2222', '1122', '1211', '2121', '2122', '1222', '1121', '2221', '1112', '1212', '1221']	
27	1	1	1	0	5	0	1122	2221	2111	1211	2212	1	3	['2']	1.31656034496	Incorrect	130.899604	134.41604785	3.5	134.416051761	137.415940294	3	139.416633958	142.415921577	3	137.419483202	139.416628091	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	1	1	5	1	2222	2111	1112	1211	1121	4	3	['1']	1.64821730136	Incorrect	142.434554671	145.949336857	3.5	145.949340489	146.949235727	1	148.94992939	149.949224832	1	146.952523854	148.949923524	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	1	2	5	2	2122	2211	1212	1221	1111	3	3	['3']	2.13321441691	Correct	149.966202408	153.482659109	3.5	153.48266302	156.482532557	3	158.483289915	161.48251356	3	156.485852532	158.483284049	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	1	3	5	3	1111	2221	2122	2212	1222	3	3	['3']	1.28136788335	Correct	161.501204483	165.015927164	3.5	165.015930796	167.015824916	2	169.016516345	171.015808992	2	167.018937044	169.016510199	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	1	4	5	4	1121	2112	2222	1212	2211	2	3	['2']	1.60104873664	Correct	171.031636702	174.532563776	3.5	174.532567128	175.532457058	1	177.533178379	178.532459852	1	175.535583154	177.533173071	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	1	5	5	5	1222	1111	2112	2211	2121	4	3	['4']	2.36635801477	Correct	178.549626279	182.055609861	3.5	182.055613772	183.055407321	1	185.055952921	186.055165112	1	183.058544871	185.055947334	2.0	17.6035627433	1	[1, 2, 3, 0]	['1122', '2222', '2122', '1111', '1121', '1222', '1221', '2221', '2211', '2212', '2121', '1112', '1211', '2111', '1212', '2112']	
27	1	1	2	0	6	0	1121	2211	2222	2112	1212	1	4	['2']	1.7329655026	Incorrect	186.072276504	189.588300468	3.5	189.588304379	191.588042894	2	193.588592684	196.587636976	3	191.59133158	193.588586818	2.0	17.6035627433	1	[1, 2, 3, 0]	['1121', '2111', '2112', '1212', '1211', '1111', '1222', '1221', '2121', '2221', '2211', '1112', '2212', '1122', '2222', '2122']	
27	1	1	2	1	6	1	2111	1221	2222	1122	1212	1	4	['1']	3.11631673858	Correct	196.604619302	200.120791609	3.5	200.120795241	201.120614212	1	203.121146123	205.120283723	2	201.123998441	203.121140257	2.0	17.6035627433	1	[1, 2, 3, 0]	['1121', '2111', '2112', '1212', '1211', '1111', '1222', '1221', '2121', '2221', '2211', '1112', '2212', '1122', '2222', '2122']	
27	1	1	2	2	6	2	2112	2221	1211	1121	1222	4	4	['4']	1.71811333563	Correct	205.135587903	208.636762214	3.5	208.636765287	209.6365837	1	211.637117567	213.636269973	2	209.63973438	211.637111979	2.0	17.6035627433	1	[1, 2, 3, 0]	['1121', '2111', '2112', '1212', '1211', '1111', '1222', '1221', '2121', '2221', '2211', '1112', '2212', '1122', '2222', '2122']	
